SeqId,InstNo,FromStatus,ToStatus,Discussion,Dtype,SRL,Intervention,Video,Week
3014658,10,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 6: Behavior Detection and Model Assessment > Behavior Detection and Model Assessmentcurrent section,Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning","4,6"
3014659,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Course Orientation > DALMOOC Course Basics,1
4423699,0,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting",Interventions.StatusWall.Main,"Week 2: Starting With Data > Starting With Data,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC","1,2"
4423699,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods",3
4423699,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Bonus Videos: Voices From the Field,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning","3,4"
4423699,3,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning,4
4423698,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
4423698,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,3
4423690,0,F_NoOne,SF_GoalParticipant,NoDiscussion,None,SRL.Planning.TaskAnalysis,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
4423693,0,F_NoOne,F_NoOne,NoDiscussion,None,SRL.Planning.TaskAnalysis,None,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,1
4423693,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi","3,2"
4423692,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
4423695,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
4423694,0,F_NoOne,SF_GoalBystander,NoDiscussion,None,None,None,None,None
4423697,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
4423697,1,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.GoalSetting,SRL.Engagement.ApplyingStrategyChanges",None,"Week 2: Starting With Data > Starting With Data,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
4423697,9,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 7: Text Mining Introduction > Techniques and Tools,7
4423696,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
4489224,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 2: Starting With Data > Starting With Data,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
4489225,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
4489225,1,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis",None,"Week 2: Starting With Data > Starting With Data,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive",2
1048578,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
1048578,3,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost",None,None,None,None
1048578,4,F_NoOne,F_NoOne,IrTwitterPost,IrTwitterPost,None,None,None,None
1048578,8,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost",None,None,None,None
1048578,9,F_NoOne,F_NoOne,IrTwitterPost,IrTwitterPost,None,None,None,None
1048578,12,F_NoOne,F_NoOne,IrTwitterPost,IrTwitterPost,None,None,None,None
1048579,0,F_NoOne,SF_GoalBystander,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC",1
4751369,0,F_NoOne,F_NoOne,NoDiscussion,None,None,"Interventions.StatusWall.Main,Interventions.StatusWall.Main","Week 2: Starting With Data > Starting With Data,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC","1,2"
4751369,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Course Orientation > Assessment in DALMOOC ,1
4751368,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
4751361,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC",1
4751361,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 2: Starting With Data > Video: Week 2 Hangout Archive,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods","3,2"
4751360,0,F_NoOne,SF_GoalBystander,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Course Orientation > Orientation Hangouts",1
4751360,7,SF_GoalBystander,F_GoalBystander,NoDiscussion,None,None,None,"Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Course Orientation > Assessment in DALMOOC ,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC",1
4751363,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 2: Starting With Data > Starting With Data,2
4751362,0,F_NoOne,F_NoOne,NoDiscussion,None,SRL.Planning.TaskAnalysis,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
4751365,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
4751364,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
4751364,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,1
4751364,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
4751367,0,F_NoOne,F_NoOne,I am looking for a an open source BI/Analytics software that users can be able to view reports and dashboard visualizations over the intranet or the web. I left a company that used SQL server reporting services and new employer wont buy that.,Post,SRL.Planning.TaskAnalysis,"Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main",Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,1
4751367,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods",3
4751366,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Course Orientation > DALMOOC Course Basics,1
4751366,1,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis","Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.Suggestions.People",None,None
4751366,2,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis",None,None,None
5341185,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC",1
5341184,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Course Orientation > DALMOOC Course Basics,1
5341184,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
622596,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
622596,1,F_NoOne,F_NoOne,"Link to my blog on first assignment http://simonfala.wordpress.com/2014/10/26/first-assignment/ Waiting in the Bazaar lobby... And so it begins Home So three or so hours of videos in and we finally get to find out what we're going to learn. 3 hours without a learning objective - I'd get hammered at work. I can't decide if the amateurish nature of presentation thus far is endearing or irritating. Overwhelmed by the options, there's definitely something to be said for structure. It's lonely out here... I may have just said Hi to an uninterested Bazaar System administrator, and this was the response: later, then. First Assignment Here's the first assignment. List of analytics software, with added bits from me. Bits being an appropriate adjective when looking at the scale of what I've done. Still not entirely sure what I'm learning yet, so I'm yet to judge how much I'll get back from the effort I put in. Therefore minimal effort. I really don't understand the structure of 'competencies'. Have I now completed the week 1 competencies by publishing a blog with my matrix on and participating in the Bazaar activity, where-in I had a, albeit limited, discussion about what LA was? IrTwitterPost Tony Hirst on Data Wrangling Thoughts: 'Tukey', that's a name I've encountered before but can't remember where. 'datey things' Open Refine - downloading now - worth looking at. But what does it do that R can't do, or even Excel. Tree Map, Sankey diagrams. Lot of glitching. Makes me wonder how much planning went into this. Any teacher knows you can't just expect things to work. I can't see how hard it can be to run something like this. If Jonah Matranga, a slightly crazed punk rock singer can manage to broadcast a live show (on Giving Stage) without any real glitches, why do these 'academics' struggle so much? Well the bit at the beginning threatened to be interesting, then became too specialised. There then seemed to be a race the other way by giving really simple data analysis by looking at different types of charts. Pinally, a lecture quite in keeping with the rest of the course. Lots of small hints of learning, some possible interesting topics to look further into, but no structure and no real narrative left it feeling a mess and me still wondering if I've learnt anything. 'a datey thing' #DALMOOC Tableau Home I found most of the tutorials confusing and a little irritating (probably due to the heavy amount of sales spiel). Finally found a dataset I could use and dove in that way. Then the tutorials made a little more sense. And I learnt a little of how to use Tableau. I enjoyed the tree diagrams and bubble plots. I can see how the ability to drill down on individual data points would be handy (particularly for outliers or interesting points). However, as is currently the way with this course, I'm left wondering a) Have I actually learnt anything yet? b) If I have learnt something, will it be of any use. Waiting for the Bazaar again... Fail... IrTwitterPost Tableau stuff http://wp.me/p5g3Dh-k Hey! Look at my mess! (Learning) Here's a link to the files I made whilst messing about with (learning) Tableau. TableauStuff It's not very polished, but I like it as a 'stage' in my learning. I can see where I've fought with the package and the data. I even had to 'clean' the data a little. Adding in a column for absolute values instead of running percentages for each grade. I think I also had a 'datey thing'. In the spreadsheet some data are labelled 2012, some 2011. Tableau wanted to treat this as a numerical range, even when I formatted it to text in the spreadsheet. Then I remembered you can change the behaviour of a column in the initial load screen, so that was problem solved. I like the bubble diagrams where colour can give the display a third dimension. On my diagram, I've gone with grades of C or above in size then added A* as colour. Like I said it's very messy, but I believe that you learn in your mistakes and should therefore revel in them somewhat. I tell my pupils to do this, so I need to practice it too. IrTwitterPost IrTwitterPost IrTwitterPost","GoalNoteGreen,Post,Blog,Blog,Blog,Post,IrTwitterPost,Blog,RelTwitterPost,Blog,IrTwitterPost,GoalNoteGreen,Blog,IrTwitterPost,IrTwitterPost,IrTwitterPost","SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting","Interventions.StatusWall.Main,Interventions.StatusWall.Goal,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Goal","Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 2: Starting With Data > Starting With Data,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
622596,2,F_NoOne,F_NoOne,"IrTwitterPost IrTwitterPost Evaluate the impact of policy and strategic planning on systems-level deployment of learning analytics. | simon's #DALMOOC blog Home Warning - rant ahead. Discussed this question briefly in my, actually quite worthwhile, Bazaar chat this week. I t seems like it's so far out of my scope of current understanding of learning analytics that I literally do not know where to start. The question is a symptom of what I believe might be a large problem in learning analytics - too much bloody jargon! 'Strategic Planning', 'systems-level deployment' - are these terms used in the 'real' world? Not a real world I'm from. So in summary the impact of policy and strategic planning on systems-level deployment of learning analytics will be minimal, along with the impact of learning analytics itself, until the practitioners learn to communicate effectively with those who might benefit from it. Rant over. IrTwitterPost","IrTwitterPost,IrTwitterPost,Blog,IrTwitterPost",None,None,None,None
622596,3,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,4,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,5,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,6,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,7,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,8,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,9,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,10,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,11,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,12,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,13,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,14,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622596,15,F_NoOne,F_NoOne,IrTwitterPost,IrTwitterPost,None,None,None,None
622594,0,F_NoOne,F_NoOne,NoDiscussion,None,SRL.Planning.TaskAnalysis,Interventions.StatusWall.Main,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
622594,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive",2
622594,3,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Video: Tony Hirst Hangout Archive,Week 4: Sensemaking of Social Network Analysis for Learning > Bonus Videos: Voices From the Field","2,4"
622595,0,F_NoOne,SF_GoalBystander,"Learning-about-prosolo Identify-major-concepts-and-ideas-related-to-Learning-Analytics. I tried to connect with someone on Bazaar on Thursday but had no luck, then I got too busy creating a blog and trying to figure out how to share my experiments on Tableau. So far there is more learning tools than content. As a n instructional designer I am interested in this process, but I am beginning to think that I am not spending time where I really want to--learning analitycs. That said, I will give it another good try this week to see if I can get into a flow. Cheers","Post,GoalNoteGreen,Post",None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
622595,1,SF_GoalBystander,F_GoalBystander,NoDiscussion,None,None,None,Week 2: Starting With Data > Starting With Data,2
622595,2,F_GoalBystander,F_GoalBystander,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods",3
622595,4,F_GoalBystander,F_GoalBystander,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Bonus Videos: Voices From the Field,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods",3
622595,11,F_GoalBystander,F_GoalBystander,NoDiscussion,None,None,None,Week 7: Text Mining Introduction > Text Mining Introduction,7
622595,12,F_GoalBystander,F_GoalBystander,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 5: Prediction Modeling > Video: Week 5 Hangout Archive current section,Week 2: Starting With Data > Video: Jason Schumacher Hangout Archive,Week 2: Starting With Data > Video: Week 2 Hangout Archive,Course Orientation > DALMOOC Course Basics,Week 6: Behavior Detection and Model Assessment > Behavior Detection and Model Assessmentcurrent section,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive","1,2,5,6"
622592,0,F_NoOne,SF_GoalBystander,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Planning.GoalSetting","Interventions.LearningGroups,Interventions.LearningGroups",Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,1
622593,0,F_NoOne,SF_GoalBystander,"Week 1 of #DALMOOC disappoints. ""I have never felt more like a guinea pig."" URL Generally I'm ok with the MOOC quid pro quo: I learn and the organisers access my learning data. But if I don't learn?","RelTwitterPost,RelTwitterPost","SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.Engagement.ApplyingStrategyChanges,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation","Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.Suggestions.People","Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
